0.1	0.004	421.452
0.15	0.004	619.972
0.2	0.004	757.666
0.25	0.004	793.728
0.3	0.004	992.604
0.35	0.004	1060.7
0.4	0.004	1000.69
0.45	0.004	1184.2
0.5	0.004	1300.32
0.55	0.004	1265.06
0.6	0.004	1243.07
0.65	0.004	1158.96
0.7	0.004	992.436
0.75	0.004	968.952
0.8	0.004	897.62
0.85	0.004	652.62
0.9	0.004	493.08
0.95	0.004	280.34
0.1	0.006	416.976
0.15	0.006	688.49
0.2	0.006	885.87
0.25	0.006	1154.58
0.3	0.006	1361.54
0.35	0.006	1565.76
0.4	0.006	1472.66
0.45	0.006	1672.15
0.5	0.006	1867.14
0.55	0.006	1737.27
0.6	0.006	1538.46
0.65	0.006	1775.47
0.7	0.006	1498.62
0.75	0.006	1210.56
0.8	0.006	1222.88
0.85	0.006	940.54
0.9	0.006	643.5
0.95	0.006	432.222
0.1	0.008	582.088
0.15	0.008	988.68
0.2	0.008	1186.39
0.25	0.008	1301.86
0.3	0.008	1631.95
0.35	0.008	1533.86
0.4	0.008	1780.22
0.45	0.008	2029.91
0.5	0.008	1955.51
0.55	0.008	1729.83
0.6	0.008	2018.4
0.65	0.008	1862.59
0.7	0.008	1592.86
0.75	0.008	1408.53
0.8	0.008	1418.98
0.85	0.008	1115.05
0.9	0.008	765.576
0.95	0.008	476.984
0.1	0.01	596.96
0.15	0.01	893.55
0.2	0.01	1334.1
0.25	0.01	1426.83
0.3	0.01	1690.85
0.35	0.01	1903.13
0.4	0.01	2198.14
0.45	0.01	2001.69
0.5	0.01	2109.61
0.55	0.01	2083.08
0.6	0.01	2083.5
0.65	0.01	2156.96
0.7	0.01	1970.98
0.75	0.01	1744.05
0.8	0.01	1350.5
0.85	0.01	1258.28
0.9	0.01	957.44
0.95	0.01	471.42
0.1	0.012	564.08
0.15	0.012	1188.72
0.2	0.012	1529.19
0.25	0.012	1674.46
0.3	0.012	2160.08
0.35	0.012	2536.41
0.4	0.012	2565.85
0.45	0.012	2423.62
0.5	0.012	2784.96
0.55	0.012	2482.36
0.6	0.012	2363.75
0.65	0.012	1944.1
0.7	0.012	2072.67
0.75	0.012	2139.05
0.8	0.012	2142.09
0.85	0.012	1606.19
0.9	0.012	1089.53
0.95	0.012	521.172
0.1	0.014	555.27
0.15	0.014	698.318
0.2	0.014	1332.54
0.25	0.014	1665.38
0.3	0.014	2236.5
0.35	0.014	2635.59
0.4	0.014	2570.26
0.45	0.014	2868.03
0.5	0.014	2554.9
0.55	0.014	3174.84
0.6	0.014	2994.25
0.65	0.014	2528.99
0.7	0.014	2502.98
0.75	0.014	2451.16
0.8	0.014	1991.99
0.85	0.014	1473.02
0.9	0.014	1082.19
0.95	0.014	501.176
0.1	0.016	516.6
0.15	0.016	977.802
0.2	0.016	1416.96
0.25	0.016	2187.04
0.3	0.016	2223.45
0.35	0.016	2327.78
0.4	0.016	2346.73
0.45	0.016	3126.67
0.5	0.016	3640.62
0.55	0.016	3159.79
0.6	0.016	3198.05
0.65	0.016	3110.02
0.7	0.016	2309.62
0.75	0.016	2055.37
0.8	0.016	1512.16
0.85	0.016	1317.96
0.9	0.016	978.04
0.95	0.016	630.832
0.1	0.018	680.984
0.15	0.018	1068.41
0.2	0.018	1520.64
0.25	0.018	2097.14
0.3	0.018	2343.12
0.35	0.018	2422.98
0.4	0.018	3441.1
0.45	0.018	2780.83
0.5	0.018	3236.23
0.55	0.018	3281.3
0.6	0.018	3068.77
0.65	0.018	3188.12
0.7	0.018	2974.52
0.75	0.018	2254.34
0.8	0.018	1773.41
0.85	0.018	1188.86
0.9	0.018	893.424
0.95	0.018	479.424
0.1	0.02	558.296
0.15	0.02	927.442
0.2	0.02	1466.2
0.25	0.02	2239.38
0.3	0.02	2506.55
0.35	0.02	2984.98
0.4	0.02	2975.38
0.45	0.02	2785.5
0.5	0.02	3624.25
0.55	0.02	3433.63
0.6	0.02	3804.53
0.65	0.02	3351.31
0.7	0.02	2934.72
0.75	0.02	2497.65
0.8	0.02	2306.29
0.85	0.02	1825.99
0.9	0.02	1062.34
0.95	0.02	692.692
0.1	0.022	587.066
0.15	0.022	1090.54
0.2	0.022	1681.24
0.25	0.022	1693.66
0.3	0.022	2714.8
0.35	0.022	2783.33
0.4	0.022	3099.76
0.45	0.022	3176.87
0.5	0.022	3702.78
0.55	0.022	3521.83
0.6	0.022	3079.18
0.65	0.022	3237.23
0.7	0.022	2666.39
0.75	0.022	2994.98
0.8	0.022	2317.12
0.85	0.022	1658.02
0.9	0.022	1149.74
0.95	0.022	512.688
0.1	0.024	673.794
0.15	0.024	1189.4
0.2	0.024	1781.77
0.25	0.024	2070.7
0.3	0.024	2198.49
0.35	0.024	3063.78
0.4	0.024	2957.52
0.45	0.024	3987.84
0.5	0.024	3583.51
0.55	0.024	3701.75
0.6	0.024	3259.34
0.65	0.024	3210.91
0.7	0.024	3312
0.75	0.024	2877.85
0.8	0.024	2346.62
0.85	0.024	1375.12
0.9	0.024	972.972
0.95	0.024	817.8
0.1	0.026	573.252
0.15	0.026	875.058
0.2	0.026	1441.27
0.25	0.026	1848.79
0.3	0.026	2738.74
0.35	0.026	3434.98
0.4	0.026	3992.8
0.45	0.026	3499.32
0.5	0.026	4578.27
0.55	0.026	3880.8
0.6	0.026	4120.01
0.65	0.026	3691.58
0.7	0.026	3201.64
0.75	0.026	3382.4
0.8	0.026	2344.54
0.85	0.026	1404.2
0.9	0.026	946.95
0.95	0.026	743.6
0.1	0.028	524.416
0.15	0.028	911.744
0.2	0.028	1404.17
0.25	0.028	2331.97
0.3	0.028	2502.3
0.35	0.028	2968.32
0.4	0.028	3472.55
0.45	0.028	3564.01
0.5	0.028	3645.58
0.55	0.028	4038.92
0.6	0.028	3551.08
0.65	0.028	3442.4
0.7	0.028	3834.37
0.75	0.028	3087.41
0.8	0.028	2431.79
0.85	0.028	1540.45
0.9	0.028	1180.67
0.95	0.028	516.84
0.1	0.03	633.536
0.15	0.03	1084.99
0.2	0.03	1596.02
0.25	0.03	1777.76
0.3	0.03	2502.58
0.35	0.03	2303.31
0.4	0.03	3315.47
0.45	0.03	3528.3
0.5	0.03	3876.35
0.55	0.03	4067
0.6	0.03	3217.24
0.65	0.03	3319.76
0.7	0.03	3433.51
0.75	0.03	2738.12
0.8	0.03	2111.2
0.85	0.03	1699.01
0.9	0.03	1190.99
0.95	0.03	424.34
0.1	0.032	761.598
0.15	0.032	985.536
0.2	0.032	1644.41
0.25	0.032	2257.29
0.3	0.032	2516.64
0.35	0.032	3189.28
0.4	0.032	3068.56
0.45	0.032	3465.12
0.5	0.032	3719.03
0.55	0.032	3203.11
0.6	0.032	3345.93
0.65	0.032	4559.84
0.7	0.032	2891.68
0.75	0.032	2898
0.8	0.032	2398.04
0.85	0.032	1656.2
0.9	0.032	1311.19
0.95	0.032	596.4
0.1	0.034	607.332
0.15	0.034	1206.92
0.2	0.034	2048.64
0.25	0.034	2355.48
0.3	0.034	2420.35
0.35	0.034	3473.08
0.4	0.034	3296.36
0.45	0.034	3548.74
0.5	0.034	3074.24
0.55	0.034	3596.58
0.6	0.034	3279
0.65	0.034	3329.76
0.7	0.034	3101.03
0.75	0.034	2428.3
0.8	0.034	2126.09
0.85	0.034	1851.5
0.9	0.034	1193.64
0.95	0.034	577.07
0.1	0.036	549.054
0.15	0.036	667.772
0.2	0.036	1265.34
0.25	0.036	2130.66
0.3	0.036	2194.54
0.35	0.036	2587.63
0.4	0.036	3085.57
0.45	0.036	2757.77
0.5	0.036	3809
0.55	0.036	3358.37
0.6	0.036	3199.59
0.65	0.036	2928.43
0.7	0.036	3301.06
0.75	0.036	2664.48
0.8	0.036	1619.86
0.85	0.036	1433.21
0.9	0.036	1015.02
0.95	0.036	562.836
0.1	0.038	501.66
0.15	0.038	880.276
0.2	0.038	1322.87
0.25	0.038	2021.9
0.3	0.038	3032.94
0.35	0.038	3533.54
0.4	0.038	3235.76
0.45	0.038	3895.8
0.5	0.038	3345.62
0.55	0.038	3594.88
0.6	0.038	3599.73
0.65	0.038	3305.02
0.7	0.038	2635.25
0.75	0.038	2191.64
0.8	0.038	2398.9
0.85	0.038	1351.7
0.9	0.038	762.776
0.95	0.038	588.042
0.1	0.04	504.468
0.15	0.04	1086.9
