0.0128338	3.5e-05
0.0256677	8.2e-05
0.0385015	0.000271
0.0513353	0.000444
0.0641692	0.000615
0.077003	0.000727
0.0898368	0.000791
0.102671	0.00077
0.115504	0.000785
0.128338	0.000758
0.141172	0.000742
0.154006	0.000766
0.16684	0.000653
0.179674	0.000693
0.192507	0.000626
0.205341	0.00059
0.218175	0.000559
0.231009	0.000508
0.243843	0.000526
0.256677	0.000442
0.26951	0.000501
0.282344	0.000437
0.295178	0.000415
0.308012	0.000377
0.320846	0.000374
0.33368	0.000376
0.346513	0.000364
0.359347	0.000324
0.372181	0.000332
0.385015	0.000283
0.397849	0.000294
0.410683	0.000237
0.423516	0.000275
0.43635	0.000241
0.449184	0.000246
0.462018	0.000242
0.474852	0.000209
0.487686	0.00024
0.500519	0.000196
0.513353	0.000195
0.526187	0.000185
0.539021	0.000185
0.551855	0.000178
0.564689	0.000145
0.577522	0.000162
0.590356	0.00015
0.60319	0.000151
0.616024	0.000143
0.628858	0.000131
0.641692	0.000135
0.654525	0.000118
0.667359	9.8e-05
0.680193	0.000102
0.693027	0.000108
0.705861	8.9e-05
0.718695	7.6e-05
0.731528	9.3e-05
0.744362	8e-05
0.757196	6.8e-05
0.77003	7.5e-05
0.782864	6.5e-05
0.795698	7.2e-05
0.808531	7.8e-05
0.821365	5.2e-05
0.834199	6.6e-05
0.847033	5.5e-05
0.859867	5.9e-05
0.872701	6.2e-05
0.885534	4.1e-05
0.898368	4.9e-05
0.911202	5e-05
0.924036	3.3e-05
0.93687	4.4e-05
0.949704	4.3e-05
0.962537	3.5e-05
0.975371	4.6e-05
0.988205	3.3e-05
1.00104	2.9e-05
1.01387	4.2e-05
1.02671	2.9e-05
1.03954	2.6e-05
1.05237	2.6e-05
1.06521	3.2e-05
1.07804	3e-05
1.09088	2.7e-05
1.10371	1.9e-05
1.11654	2e-05
1.12938	2.4e-05
1.14221	2.4e-05
1.15504	2.1e-05
1.16788	1.6e-05
