0	0.003498
0.01	0.003211
0.02	0.003209
0.03	0.003018
0.04	0.00283
0.05	0.00274
0.06	0.002722
0.07	0.002546
0.08	0.002618
0.09	0.002491
0.1	0.002329
0.11	0.002313
0.12	0.00213
0.13	0.002173
0.14	0.002063
0.15	0.002055
0.16	0.002064
0.17	0.001877
0.18	0.001816
0.19	0.001836
0.2	0.001819
0.21	0.001652
0.22	0.001726
0.23	0.001583
0.24	0.001524
0.25	0.001573
0.26	0.001424
0.27	0.001409
0.28	0.001308
0.29	0.001324
0.3	0.001311
0.31	0.001229
0.32	0.001109
0.33	0.001155
0.34	0.001165
0.35	0.00112
0.36	0.001087
0.37	0.001049
0.38	0.001042
0.39	0.000966
0.4	0.000943
0.41	0.000923
0.42	0.000912
0.43	0.000909
0.44	0.000865
0.45	0.000764
0.46	0.000788
0.47	0.000764
0.48	0.000761
0.49	0.000706
0.5	0.000648
0.51	0.000695
0.52	0.000676
0.53	0.000625
0.54	0.000618
0.55	0.000611
0.56	0.000568
0.57	0.000588
0.58	0.000582
0.59	0.000515
0.6	0.000495
0.61	0.000481
0.62	0.000516
0.63	0.000482
0.64	0.000435
0.65	0.000432
0.66	0.000387
0.67	0.000399
0.68	0.000402
0.69	0.000393
0.7	0.000407
0.71	0.000374
0.72	0.000337
0.73	0.000346
0.74	0.000331
0.75	0.000321
0.76	0.000345
0.77	0.000306
0.78	0.000336
0.79	0.000278
0.8	0.000273
0.81	0.000276
0.82	0.000282
0.83	0.000263
0.84	0.000245
0.85	0.000232
0.86	0.000234
0.87	0.000242
0.88	0.000213
0.89	0.000208
0.9	0.000203
0.91	0.000211
0.92	0.000199
0.93	0.000192
0.94	0.000183
0.95	0.00017
0.96	0.00016
0.97	0.00016
0.98	0.000156
0.99	0.000123
1	0.000154
1.01	0.00016
1.02	0.000162
1.03	0.000145
1.04	0.000109
1.05	0.00014
1.06	0.000127
1.07	0.000129
1.08	0.000122
1.09	0.000125
1.1	9.2e-05
1.11	0.000102
1.12	9.7e-05
1.13	8.5e-05
1.14	9.8e-05
1.15	9.4e-05
1.16	0.000111
1.17	9.2e-05
1.18	9.2e-05
1.19	7.8e-05
1.2	8.3e-05
1.21	8.7e-05
1.22	7.9e-05
1.23	6.2e-05
1.24	7.4e-05
1.25	6.7e-05
1.26	7.1e-05
1.27	7e-05
1.28	6.9e-05
1.29	5.1e-05
1.3	5.5e-05
1.31	6.8e-05
1.32	5.7e-05
1.33	5.3e-05
1.34	5.9e-05
1.35	3.7e-05
1.36	6.6e-05
1.37	5.1e-05
1.38	4.4e-05
1.39	5.2e-05
1.4	3.8e-05
1.41	4.5e-05
1.42	3.5e-05
1.43	3.4e-05
1.44	4.5e-05
1.45	4.8e-05
1.46	2.6e-05
1.47	3.1e-05
1.48	3.8e-05
1.49	3.7e-05
1.5	2.7e-05
1.51	4.1e-05
1.52	4.3e-05
1.53	2.7e-05
1.54	3.2e-05
1.55	3.3e-05
1.56	2.4e-05
1.57	2e-05
1.58	2.1e-05
1.59	2.5e-05
1.6	2.8e-05
1.61	2.3e-05
1.62	1.8e-05
1.63	2.1e-05
1.64	2.4e-05
1.65	1.7e-05
1.66	1.4e-05
1.67	1e-05
1.68	2.2e-05
1.69	2.3e-05
1.7	1.1e-05
1.71	2.3e-05
1.72	2e-05
1.73	1.5e-05
1.74	1.8e-05
1.75	1.5e-05
1.76	1.6e-05
1.77	8e-06
1.78	1.8e-05
1.79	1.4e-05
1.8	6e-06
1.81	1.2e-05
1.82	1.4e-05
1.83	1.9e-05
1.84	9e-06
1.85	1.3e-05
1.86	9e-06
1.87	1e-05
1.88	1.1e-05
1.89	9e-06
1.9	9e-06
1.91	1.3e-05
1.92	7e-06
1.93	7e-06
1.94	1e-05
1.95	7e-06
1.96	1.1e-05
1.97	7e-06
1.98	9e-06
1.99	0
