0.0124053	0.999523
0.0248105	0.99807
0.0372158	0.993582
0.0496211	0.984015
0.0620264	0.968394
0.0744316	0.947522
0.0868369	0.922522
0.0992422	0.894467
0.111647	0.864823
0.124053	0.834336
0.136458	0.803748
0.148863	0.773125
0.161269	0.742837
0.173674	0.713305
0.186079	0.684578
0.198484	0.656735
0.21089	0.629697
0.223295	0.603692
0.2357	0.578591
0.248105	0.554648
0.260511	0.53127
0.272916	0.509259
0.285321	0.487885
0.297727	0.467567
0.310132	0.447987
0.322537	0.429301
0.334942	0.411323
0.347348	0.393902
0.359753	0.377418
0.372158	0.361605
0.384563	0.346388
0.396969	0.331954
0.409374	0.317992
0.421779	0.304615
0.434185	0.291954
0.44659	0.279733
0.458995	0.267972
0.4714	0.256792
0.483806	0.246213
0.496211	0.235942
0.508616	0.226262
0.521022	0.216878
0.533427	0.207782
0.545832	0.198947
0.558237	0.190678
0.570643	0.182899
0.583048	0.175152
0.595453	0.167917
0.607858	0.160899
0.620264	0.15416
0.632669	0.147671
0.645074	0.141438
0.65748	0.135449
0.669885	0.129753
0.68229	0.124352
0.694695	0.119212
0.707101	0.114172
0.719506	0.109593
0.731911	0.104993
0.744316	0.100559
0.756722	0.096425
0.769127	0.092424
0.781532	0.088486
0.793938	0.084769
0.806343	0.081217
0.818748	0.077826
0.831153	0.074512
0.843559	0.071415
0.855964	0.068485
0.868369	0.065716
0.880774	0.062952
0.89318	0.06029
0.905585	0.057798
0.91799	0.055471
0.930396	0.053214
0.942801	0.050964
0.955206	0.048777
0.967611	0.046746
0.980017	0.044836
0.992422	0.042929
1.00483	0.041161
1.01723	0.039413
1.02964	0.037668
1.04204	0.036039
1.05445	0.034469
1.06685	0.033059
1.07926	0.031697
1.09166	0.030364
1.10407	0.029069
1.11647	0.027879
1.12888	0.026707
1.14129	0.025576
1.15369	0.024544
1.1661	0.023537
1.1785	0.02254
1.19091	0.021589
1.20331	0.0207
1.21572	0.02
