-3.131580	0.160600
-3.121580	0.154800
-3.111580	0.152200
-3.101580	0.153100
-3.091580	0.166600
-3.081580	0.158900
-3.071580	0.157000
-3.061580	0.166500
-3.051580	0.154800
-3.041580	0.152800
-3.031580	0.166600
-3.021580	0.151500
-3.011580	0.161900
-3.001580	0.156200
-2.991580	0.161600
-2.981580	0.160300
-2.971580	0.156600
-2.961580	0.155100
-2.951580	0.157800
-2.941580	0.157500
-2.931580	0.157700
-2.921580	0.162300
-2.911580	0.146700
-2.901580	0.159700
-2.891580	0.153700
-2.881580	0.152000
-2.871580	0.160300
-2.861580	0.157300
-2.851580	0.159500
-2.841580	0.154300
-2.831580	0.155200
-2.821580	0.154900
-2.811580	0.163000
-2.801580	0.160400
-2.791580	0.161800
-2.781580	0.153700
-2.771580	0.159400
-2.761580	0.161200
-2.751580	0.156800
-2.741580	0.165000
-2.731580	0.161900
-2.721580	0.159800
-2.711580	0.157500
-2.701580	0.155900
-2.691580	0.159900
-2.681580	0.157100
-2.671580	0.156600
-2.661580	0.162200
-2.651580	0.158200
-2.641580	0.158000
-2.631580	0.157000
-2.621580	0.155700
-2.611580	0.157400
-2.601580	0.158600
-2.591580	0.152500
-2.581580	0.155500
-2.571580	0.159400
-2.561580	0.154800
-2.551580	0.160900
-2.541580	0.156400
-2.531580	0.165400
-2.521580	0.157500
-2.511580	0.165200
-2.501580	0.154300
-2.491580	0.152200
-2.481580	0.159800
-2.471580	0.163700
-2.461580	0.164100
-2.451580	0.151800
-2.441580	0.162500
-2.431580	0.165200
-2.421580	0.166700
-2.411580	0.165400
-2.401580	0.162500
-2.391580	0.159000
-2.381580	0.157300
-2.371580	0.158500
-2.361580	0.161300
-2.351580	0.166500
-2.341580	0.160100
-2.331580	0.148100
-2.321580	0.159200
-2.311580	0.160600
-2.301580	0.157200
-2.291580	0.159200
-2.281580	0.162300
-2.271580	0.158500
-2.261580	0.162200
-2.251580	0.164600
-2.241580	0.152300
-2.231580	0.159000
-2.221580	0.156800
-2.211580	0.157700
-2.201580	0.159200
-2.191580	0.161600
-2.181580	0.154800
-2.171580	0.154700
-2.161580	0.159100
-2.151580	0.157100
-2.141580	0.164100
-2.131580	0.155900
-2.121580	0.147800
-2.111580	0.158500
-2.101580	0.156700
-2.091580	0.166300
-2.081580	0.159500
-2.071580	0.160600
-2.061580	0.158400
-2.051580	0.156200
-2.041580	0.156900
-2.031580	0.162200
-2.021580	0.164500
-2.011580	0.156500
-2.001580	0.163100
-1.991580	0.159600
-1.981580	0.158300
-1.971580	0.159700
-1.961580	0.159600
-1.951580	0.157600
-1.941580	0.158000
-1.931580	0.159400
-1.921580	0.159800
-1.911580	0.155000
-1.901580	0.158100
-1.891580	0.162400
-1.881580	0.155700
-1.871580	0.157400
-1.861580	0.166200
-1.851580	0.155300
-1.841580	0.159200
-1.831580	0.159400
-1.821580	0.158800
-1.811580	0.161700
-1.801580	0.158700
-1.791580	0.160900
-1.781580	0.163500
-1.771580	0.156500
-1.761580	0.158700
-1.751580	0.154300
-1.741580	0.162300
-1.731580	0.157500
-1.721580	0.158800
-1.711580	0.163500
-1.701580	0.164800
-1.691580	0.156100
-1.681580	0.160500
-1.671580	0.154500
-1.661580	0.151800
-1.651580	0.158500
-1.641580	0.158300
-1.631580	0.159900
-1.621580	0.156000
-1.611580	0.163300
-1.601580	0.157200
-1.591580	0.157700
-1.581580	0.159000
-1.571580	0.164600
-1.561580	0.162400
-1.551580	0.161700
-1.541580	0.160000
-1.531580	0.157200
-1.521580	0.165600
-1.511580	0.162800
-1.501580	0.165400
-1.491580	0.148700
-1.481580	0.162400
-1.471580	0.158800
-1.461580	0.157700
-1.451580	0.163000
-1.441580	0.160700
-1.431580	0.157800
-1.421580	0.154900
-1.411580	0.162000
-1.401580	0.166400
-1.391580	0.157700
-1.381580	0.168400
-1.371580	0.156200
-1.361580	0.158300
-1.351580	0.161400
-1.341580	0.156000
-1.331580	0.154400
