0	0.22381
0.01	0.074658
0.02	0.025269
0.03	0.008717
0.04	0.003064
0.05	0.001156
0.06	0.000527
0.07	0.000297
0.08	0.000209
0.09	0.000179
0.1	0.000159
0.11	0.000143
0.12	0.000131
0.13	0.000125
0.14	0.000121
0.15	0.000117
0.16	0.000106
0.17	0.000102
0.18	0.000101
0.19	9.9e-05
0.2	9.8e-05
0.21	9.3e-05
0.22	9.1e-05
0.23	8.7e-05
0.24	8.3e-05
0.25	8.1e-05
0.26	7.7e-05
0.27	7.3e-05
0.28	6.9e-05
0.29	6.8e-05
0.3	6.4e-05
0.31	6.2e-05
0.32	5.9e-05
0.33	5.5e-05
0.34	5.5e-05
0.35	5.4e-05
0.36	5.2e-05
0.37	4.9e-05
0.38	4.6e-05
0.39	4.4e-05
0.4	4.2e-05
0.41	4.1e-05
0.42	4e-05
0.43	4e-05
0.44	3.8e-05
0.45	3.7e-05
0.46	3.4e-05
0.47	3.5e-05
0.48	3.5e-05
0.49	3.4e-05
0.5	3.1e-05
0.51	3.2e-05
0.52	3.2e-05
0.53	2.9e-05
0.54	2.7e-05
0.55	2.5e-05
0.56	2.3e-05
0.57	2.3e-05
0.58	2.2e-05
0.59	2.2e-05
0.6	2e-05
0.61	1.9e-05
0.62	1.8e-05
0.63	1.7e-05
0.64	1.7e-05
0.65	1.7e-05
0.66	1.6e-05
0.67	1.5e-05
0.68	1.6e-05
0.69	1.5e-05
0.7	1.5e-05
0.71	1.5e-05
0.72	1.5e-05
0.73	1.5e-05
0.74	1.5e-05
0.75	1.5e-05
0.76	1.5e-05
0.77	1.5e-05
0.78	1.3e-05
0.79	1.3e-05
0.8	1.2e-05
0.81	1.2e-05
0.82	1.1e-05
0.83	1.1e-05
0.84	1e-05
0.85	1e-05
0.86	1e-05
0.87	1e-05
0.88	8e-06
0.89	9e-06
0.9	9e-06
0.91	9e-06
0.92	9e-06
0.93	8e-06
0.94	9e-06
0.95	8e-06
0.96	8e-06
0.97	8e-06
0.98	8e-06
0.99	8e-06
1	7e-06
1.01	7e-06
1.02	7e-06
1.03	6e-06
1.04	6e-06
1.05	6e-06
1.06	5e-06
1.07	5e-06
1.08	5e-06
1.09	5e-06
1.1	5e-06
1.11	4e-06
1.12	4e-06
1.13	4e-06
1.14	4e-06
1.15	4e-06
1.16	4e-06
1.17	4e-06
1.18	4e-06
1.19	4e-06
1.2	4e-06
1.21	4e-06
1.22	2e-06
1.23	2e-06
1.24	2e-06
1.25	1e-06
1.26	1e-06
1.27	1e-06
1.28	1e-06
1.29	1e-06
1.3	1e-06
1.31	1e-06
1.32	1e-06
1.33	1e-06
1.34	1e-06
1.35	1e-06
1.36	1e-06
1.37	1e-06
1.38	1e-06
1.39	1e-06
1.4	1e-06
1.41	0
1.42	0
1.43	0
1.44	0
1.45	0
1.46	0
1.47	0
1.48	0
1.49	0
1.5	0
1.51	0
1.52	0
1.53	0
1.54	0
1.55	0
1.56	0
1.57	0
1.58	0
1.59	0
1.6	0
1.61	0
1.62	0
1.63	0
1.64	0
1.65	0
1.66	0
1.67	0
1.68	0
1.69	0
1.7	0
1.71	0
1.72	0
1.73	0
1.74	0
1.75	0
1.76	0
1.77	0
1.78	0
1.79	0
1.8	0
1.81	0
1.82	0
1.83	0
1.84	0
1.85	0
1.86	0
1.87	0
1.88	0
1.89	0
1.9	0
1.91	0
1.92	0
1.93	0
1.94	0
1.95	0
1.96	0
1.97	0
1.98	0
1.99	0
