2	0.474027
4	0.721183
6	0.848075
8	0.909436
10	0.931733
12	0.924583
14	0.884904
16	0.79558
18	0.618083
20	0.27585
22	0.275234
24	0.274315
26	0.273095
28	0.271571
30	0.269744
32	0.267613
34	0.265176
36	0.262433
38	0.259383
40	0.256025
42	0.252356
44	0.248376
46	0.244082
48	0.239474
50	0.234549
52	0.229305
54	0.223739
56	0.21785
58	0.211636
60	0.205092
62	0.198218
64	0.19101
66	0.183464
68	0.175578
70	0.167349
72	0.158772
74	0.149846
76	0.140564
78	0.130925
80	0.120924
82	0.110556
84	0.0998182
86	0.0887048
88	0.0772118
90	0.0653343
92	0.0530673
94	0.0404057
96	0.0273443
98	0.0138776
